0;1
0;2
0;9
0;13
0;81
0;128
0;166
0;229
0;432
1;2
1;3
1;4
1;6
1;7
1;10
1;12
1;18
1;19
1;21
1;22
1;25
1;37
1;50
1;52
1;57
1;59
1;65
1;69
1;80
1;87
1;96
1;102
1;109
1;114
1;130
1;149
1;173
1;176
1;211
1;214
1;243
1;291
1;296
1;302
1;316
1;333
1;339
1;345
1;352
1;354
1;393
1;402
1;409
1;430
1;432
1;441
1;449
2;3
2;4
2;5
2;9
2;13
2;23
2;34
2;43
2;49
2;55
2;57
2;66
2;70
2;75
2;81
2;94
2;95
2;101
2;111
2;126
2;130
2;150
2;157
2;165
2;169
2;179
2;189
2;191
2;217
2;251
2;313
2;321
2;326
2;364
2;385
2;468
2;478
2;483
2;496
3;5
3;12
3;15
3;19
3;24
3;29
3;33
3;34
3;37
3;41
3;47
3;48
3;50
3;51
3;55
3;71
3;77
3;86
3;104
3;120
3;134
3;140
3;168
3;193
3;208
3;216
3;234
3;244
3;248
3;269
3;270
3;278
3;279
3;286
3;300
3;301
3;317
3;342
3;343
3;346
3;350
3;364
3;375
3;377
3;382
3;387
3;389
3;473
3;478
3;496
4;7
4;10
4;11
4;16
4;17
4;18
4;22
4;28
4;38
4;39
4;42
4;45
4;56
4;58
4;63
4;68
4;74
4;79
4;82
4;89
4;100
4;105
4;110
4;122
4;123
4;132
4;137
4;143
4;162
4;163
4;167
4;175
4;184
4;215
4;253
4;261
4;280
4;293
4;311
4;313
4;314
4;330
4;349
4;365
4;402
4;407
4;413
4;427
4;430
4;433
4;452
4;479
5;6
5;8
5;15
5;24
5;30
5;36
5;44
5;46
5;73
5;76
5;83
5;92
5;98
5;111
5;113
5;125
5;133
5;136
5;139
5;156
5;171
5;198
5;203
5;246
5;343
5;373
5;377
5;403
5;483
6;8
6;16
6;20
6;26
6;27
6;32
6;138
6;242
6;283
6;302
6;312
6;370
7;14
7;135
7;163
7;187
8;20
8;26
8;31
8;36
8;46
8;108
8;138
8;329
8;335
8;376
9;229
9;241
9;326
9;359
10;11
10;25
10;122
10;129
10;132
10;175
10;178
10;220
10;329
10;345
10;366
11;17
11;21
11;35
11;38
11;39
11;121
11;127
11;142
11;152
11;184
11;238
11;259
11;281
11;358
11;383
11;460
11;472
12;14
12;41
12;51
12;65
12;87
12;93
12;114
12;216
12;219
12;227
12;268
12;289
12;303
12;357
12;396
12;417
12;441
13;23
13;49
13;70
13;128
13;251
14;135
15;30
15;73
15;76
15;92
15;99
15;284
15;334
15;415
16;42
16;60
16;177
16;452
17;28
17;35
17;53
17;58
17;61
17;62
17;67
17;85
17;91
17;97
17;152
17;164
17;170
17;182
17;192
17;202
17;204
17;222
17;267
17;292
17;298
17;310
17;319
17;332
17;348
17;356
17;391
17;411
17;418
17;424
17;463
17;477
17;481
18;100
18;123
18;173
18;354
18;362
18;422
19;33
19;52
19;84
19;88
19;104
19;118
19;131
19;270
19;271
19;300
19;351
20;27
20;40
20;384
20;462
20;471
21;121
21;127
21;145
21;159
21;235
21;352
22;99
22;105
22;124
22;333
22;407
23;43
23;66
23;95
23;103
23;181
23;188
23;307
23;331
23;349
23;381
23;401
23;425
23;450
23;470
23;476
24;29
24;47
24;54
24;403
25;109
25;129
25;220
25;228
25;273
26;31
26;32
27;40
27;242
27;312
27;421
27;439
27;461
28;45
28;62
28;82
28;162
28;202
28;267
28;356
29;54
30;125
31;248
33;84
33;88
33;351
34;48
34;86
34;133
34;140
34;190
34;225
34;305
34;458
35;53
35;61
35;67
35;78
35;209
35;238
35;254
35;257
35;277
35;288
35;431
35;463
35;469
36;44
36;83
36;98
36;108
36;113
36;207
37;296
38;259
39;56
39;63
39;64
39;74
39;79
39;119
39;131
39;155
39;158
39;185
39;197
39;236
39;360
39;379
39;397
39;460
40;59
40;106
40;117
40;146
40;285
40;318
40;384
41;357
42;60
42;355
43;68
43;103
43;191
43;295
43;401
44;171
44;328
45;261
46;253
46;294
46;335
47;301
47;350
47;415
48;305
48;458
48;459
49;101
49;499
50;71
50;80
50;378
52;102
52;243
53;78
53;233
53;298
53;431
53;464
54;96
55;77
55;126
55;151
55;168
55;309
55;387
56;64
56;72
56;119
57;149
57;217
57;363
57;457
57;485
58;143
58;311
58;393
59;69
59;106
59;117
60;177
60;187
60;247
61;85
61;97
61;107
61;139
61;170
61;209
61;213
61;223
61;240
61;250
61;263
61;264
61;320
61;386
64;72
64;90
64;153
64;155
64;297
64;390
64;405
65;93
65;367
66;157
66;183
67;91
67;144
67;195
68;89
69;211
70;75
70;94
71;193
71;252
71;317
71;378
71;426
72;90
72;112
72;115
72;116
72;141
72;147
72;153
72;154
72;160
72;205
72;297
72;355
72;388
72;390
72;420
72;491
74;137
74;167
74;197
74;215
75;179
75;239
75;249
77;151
77;232
77;234
77;347
78;233
78;257
78;277
78;464
78;469
79;158
79;230
79;231
79;372
79;443
79;446
79;499
81;166
81;274
81;321
83;136
85;107
85;192
85;201
85;204
85;206
85;245
85;263
85;264
85;265
85;266
85;320
85;322
85;490
85;492
86;120
86;190
86;212
86;224
86;286
86;336
86;344
86;371
86;404
86;444
86;473
86;474
86;493
87;214
87;227
87;289
87;316
87;380
89;110
89;174
89;218
89;454
89;479
90;112
90;115
90;116
90;148
90;172
90;315
90;400
90;434
90;448
90;491
91;144
91;195
91;323
91;435
91;451
92;334
92;436
93;219
93;255
93;275
93;299
93;303
93;367
94;165
95;181
95;307
96;421
97;182
97;319
98;156
98;198
99;284
99;395
100;422
101;150
101;385
101;397
102;176
102;466
103;188
103;295
104;118
104;200
104;406
105;124
105;221
106;146
106;180
107;201
110;174
112;172
112;210
112;437
113;207
113;484
114;268
115;141
115;148
115;338
116;147
116;186
116;448
116;480
117;285
117;318
117;337
118;154
118;200
118;276
118;467
119;185
119;379
120;134
120;256
120;279
120;374
121;142
121;472
121;497
124;221
124;445
126;309
127;145
130;189
133;203
133;225
133;246
133;282
133;324
133;361
133;488
134;254
134;256
134;346
139;223
141;388
142;281
144;323
144;435
144;451
145;159
145;180
145;196
145;235
145;475
147;186
147;306
147;308
147;480
147;487
148;315
148;338
148;434
149;363
149;409
149;428
149;449
151;232
152;164
152;358
153;160
153;161
154;205
155;405
157;169
157;183
157;194
157;199
157;237
157;394
157;416
157;468
157;482
158;230
158;231
158;360
158;369
158;443
159;196
159;455
160;161
160;420
162;314
164;222
166;274
166;325
167;280
167;365
167;399
169;194
169;199
170;250
170;386
171;328
172;210
172;226
172;400
172;437
172;447
174;218
174;262
174;454
175;178
176;369
176;466
177;247
177;340
178;366
179;239
179;249
179;272
183;394
183;438
184;380
184;456
185;236
186;306
186;308
188;331
190;212
190;344
192;206
193;208
193;252
193;304
193;426
194;237
194;398
196;455
196;475
199;482
200;276
200;287
200;406
201;245
201;266
201;492
203;282
203;324
207;484
208;244
208;304
208;327
208;342
209;213
209;240
210;226
211;291
211;494
212;224
212;493
215;330
215;392
215;433
216;269
216;396
216;417
217;457
217;485
218;262
