2.308;0.036
9.967;4.423
9.074;3.660
6.626;0.575
5.122;1.645
6.003;1.421
9.548;4.640
7.603;2.702
1.553;3.496
2.050;2.024
5.447;4.131
7.459;4.540
6.042;0.569
7.127;2.527
4.062;4.353
6.019;3.168
2.415;4.574
5.631;2.765
7.202;2.161
4.328;3.285
8.317;2.006
5.991;4.688
1.973;4.904
1.641;2.317
5.679;2.220
1.857;3.253
0.848;1.628
5.410;2.024
2.613;0.443
2.803;3.968
0.194;0.786
7.089;3.209
7.272;4.834
0.428;0.200
3.650;1.037
8.201;3.616
2.663;2.740
5.730;0.718
2.270;4.041
7.108;3.117
9.496;1.247
9.375;4.811
6.848;4.757
5.488;4.580
3.739;0.792
2.917;3.158
1.518;3.196
6.376;3.372
6.923;4.787
2.105;1.153
9.380;0.621
0.984;1.803
6.239;2.312
3.842;2.684
7.525;1.987
1.777;2.266
3.778;3.284
8.440;3.850
2.198;3.733
9.569;3.879
4.179;0.634
6.661;1.033
9.157;0.943
5.714;3.136
9.105;4.493
4.514;1.348
5.977;2.401
6.855;4.128
1.509;2.885
3.383;1.112
5.672;0.060
1.634;4.882
9.808;4.193
2.537;2.475
7.952;4.337
4.546;4.728
0.005;2.173
8.126;4.056
4.580;4.459
4.449;2.176
8.911;3.785
6.262;4.270
9.460;4.540
8.555;4.488
9.714;0.092
6.192;3.214
4.084;3.673
2.087;2.029
9.633;3.448
2.258;0.386
9.349;0.382
8.320;0.215
4.439;2.529
2.691;0.815
6.677;4.371
3.675;1.295
1.321;4.515
3.312;4.051
3.859;1.547
0.304;0.364
9.831;1.781
5.235;3.884
2.483;4.059
5.372;1.330
2.260;2.034
8.479;3.842
6.661;1.839
5.004;4.074
9.250;2.916
4.100;2.201
6.389;3.462
2.299;0.486
6.510;1.800
5.108;2.526
4.033;1.993
0.200;3.269
6.592;0.765
0.940;2.893
5.529;0.277
7.948;3.161
9.686;0.016
9.370;1.305
0.264;2.995
5.930;3.822
4.027;2.582
8.852;4.014
8.994;2.951
4.338;1.453
1.263;2.132
1.257;4.441
3.010;0.160
8.627;4.137
3.868;0.970
1.092;2.565
2.737;4.608
2.618;4.348
7.884;3.889
4.717;3.179
7.554;4.845
0.708;0.260
7.670;3.732
1.026;4.434
5.134;1.086
7.544;0.345
7.193;4.017
4.523;0.633
9.296;4.533
3.313;4.683
1.404;0.548
8.742;4.162
4.899;0.400
4.907;2.405
2.546;0.078
0.144;0.608
1.185;3.990
5.352;0.787
3.556;0.369
1.212;2.773
9.293;4.879
3.141;0.848
4.396;0.201
7.937;2.351
4.693;0.677
9.400;4.409
4.466;2.675
4.954;3.229
0.947;1.192
5.620;3.435
2.558;3.108
6.322;2.489
2.028;3.164
9.506;4.607
2.682;1.475
7.709;4.279
7.853;3.884
0.074;0.823
7.955;3.523
