0;1
0;2
0;3
0;4
0;6
0;9
0;12
0;13
0;16
0;21
0;22
0;24
0;25
0;28
0;37
0;38
0;42
0;44
0;48
0;58
0;62
0;63
0;70
0;77
0;78
0;80
0;84
0;85
0;89
0;106
0;117
0;118
0;121
0;123
0;142
0;149
0;156
0;162
0;202
0;204
0;208
0;250
0;264
0;281
0;299
0;306
0;327
0;345
0;353
0;379
0;415
0;457
0;479
0;497
0;508
0;528
0;552
0;563
0;579
0;624
0;644
0;648
0;650
0;655
0;681
0;724
0;725
0;733
0;817
0;855
0;871
0;880
1;2
1;3
1;5
1;6
1;7
1;11
1;12
1;16
1;17
1;23
1;27
1;30
1;31
1;33
1;37
1;41
1;58
1;59
1;68
1;76
1;79
1;83
1;92
1;112
1;114
1;115
1;124
1;130
1;135
1;142
1;151
1;163
1;171
1;180
1;188
1;189
1;193
1;208
1;210
1;211
1;219
1;223
1;226
1;227
1;275
1;289
1;336
1;338
1;357
1;361
1;369
1;376
1;390
1;395
1;402
1;407
1;408
1;413
1;426
1;478
1;501
1;511
1;525
1;571
1;580
1;584
1;591
1;592
1;618
1;633
1;640
1;647
1;693
1;739
1;752
1;828
1;841
1;846
1;856
1;950
1;971
1;994
1;995
2;7
2;13
2;14
2;15
2;18
2;22
2;32
2;39
2;51
2;63
2;165
2;175
2;256
2;275
2;304
2;332
2;338
2;354
2;360
2;388
2;395
2;422
2;444
2;466
2;477
2;488
2;500
2;508
2;561
2;570
2;587
2;647
2;688
2;694
2;700
2;725
2;728
2;738
2;777
2;782
2;816
2;819
2;876
2;888
2;895
2;920
2;939
2;979
2;989
3;4
3;5
3;8
3;10
3;21
3;23
3;29
3;38
3;40
3;44
3;47
3;51
3;54
3;55
3;66
3;67
3;72
3;117
3;126
3;132
3;168
3;169
3;213
3;222
3;252
3;261
3;272
3;286
3;287
3;296
3;364
3;392
3;430
3;476
3;482
3;493
3;515
3;538
3;561
3;571
3;573
3;576
3;581
3;590
3;645
3;686
3;789
3;790
3;826
3;864
3;887
3;920
3;964
4;10
4;46
4;57
4;161
4;559
4;615
4;753
4;785
4;867
5;9
5;45
5;69
5;96
5;102
5;121
5;197
5;329
5;373
5;431
5;482
5;743
5;778
5;885
6;80
6;95
6;101
6;163
6;176
6;240
6;316
6;436
6;517
6;708
6;952
7;8
7;20
7;31
7;33
7;34
7;47
7;49
7;60
7;69
7;82
7;85
7;91
7;99
7;116
7;118
7;168
7;205
7;225
7;228
7;323
7;331
7;348
7;350
7;362
7;455
7;462
7;549
7;559
7;630
7;652
7;675
7;701
7;789
8;11
8;14
8;19
8;26
8;76
8;189
8;204
8;239
8;307
8;313
8;374
8;405
8;420
8;427
8;537
8;609
8;679
8;690
8;802
8;806
8;826
8;863
8;868
9;17
9;18
9;55
9;109
9;111
9;178
9;239
9;283
9;298
9;465
9;543
9;737
9;752
9;811
9;832
9;897
9;907
9;948
10;15
10;50
10;232
10;295
10;316
10;603
10;706
10;937
11;29
11;35
11;46
11;52
11;56
11;59
11;66
11;71
11;74
11;75
11;88
11;94
11;103
11;116
11;131
11;134
11;138
11;146
11;158
11;159
11;173
11;181
11;209
11;210
11;218
11;245
11;259
11;312
11;313
11;322
11;358
11;367
11;371
11;385
11;423
11;470
11;575
11;594
11;595
11;596
11;629
11;676
11;679
11;692
11;703
11;722
11;769
11;779
11;812
11;852
11;921
12;36
12;160
12;827
13;34
13;127
13;694
13;743
13;759
14;28
14;32
14;49
14;50
14;73
14;133
14;293
14;366
14;729
14;869
15;122
15;263
15;271
15;411
15;450
15;598
15;726
15;760
16;19
16;48
16;57
16;147
16;214
16;243
16;341
16;371
16;372
16;431
16;543
16;601
16;695
16;734
16;890
16;992
17;54
17;129
17;148
17;214
17;224
17;307
17;319
17;456
17;562
17;593
17;749
17;830
17;927
18;20
18;27
18;52
18;82
18;87
18;172
18;186
18;190
18;206
18;219
18;248
18;255
18;310
18;326
18;327
18;420
18;470
18;517
18;525
18;585
18;597
18;670
18;671
18;677
18;683
18;687
18;718
18;755
18;795
18;806
18;905
18;917
18;944
19;24
19;26
19;36
19;53
19;87
19;130
19;187
19;215
19;226
19;234
19;236
19;301
19;310
19;352
19;358
19;376
19;400
19;418
19;419
19;449
19;553
19;658
19;663
19;733
19;808
19;991
20;98
21;25
21;257
21;401
21;404
21;768
21;830
22;30
22;35
22;61
22;78
22;92
22;177
22;244
22;245
22;396
22;680
22;716
22;730
22;812
23;71
23;343
23;762
24;179
24;916
25;40
25;110
25;122
25;278
25;317
25;379
25;443
25;635
25;707
25;794
25;799
26;266
26;394
26;438
26;896
27;99
27;102
27;139
27;174
27;197
27;416
27;472
27;478
27;691
27;728
27;904
28;42
28;81
28;96
28;145
28;153
28;309
28;381
28;483
28;572
28;979
29;145
29;252
29;305
29;484
29;888
29;900
30;60
30;61
30;65
30;164
30;173
30;276
30;284
30;455
30;461
30;548
30;943
30;988
31;108
31;221
31;392
31;747
31;816
32;68
32;70
32;111
32;140
32;261
32;284
32;285
32;349
32;391
32;631
32;661
32;741
32;860
32;877
32;881
32;899
33;43
33;75
33;158
33;161
33;167
33;201
33;246
33;340
33;348
33;370
33;377
33;475
33;479
33;520
33;786
33;832
33;848
33;857
33;898
34;90
34;104
34;107
34;608
34;672
34;678
34;682
34;732
34;762
34;785
34;803
34;804
35;166
35;771
35;772
35;858
36;306
36;498
36;873
36;913
37;39
37;45
37;53
37;84
37;124
37;136
37;143
37;305
37;340
37;445
37;483
37;489
37;509
37;524
37;529
37;542
37;697
37;749
37;770
37;894
38;56
38;79
38;83
38;90
38;105
38;131
38;152
38;165
38;242
38;271
38;336
38;510
38;699
39;41
39;141
39;156
39;186
39;215
39;233
39;273
39;325
39;357
39;370
39;435
39;438
39;454
39;693
39;748
39;760
39;906
39;949
39;955
40;74
40;203
40;229
40;277
40;457
40;544
40;767
40;836
40;983
41;43
41;237
41;629
41;706
42;65
42;109
42;182
42;251
42;389
42;423
42;514
42;535
42;538
42;567
42;618
42;674
42;701
42;790
42;880
43;81
43;107
43;222
43;274
43;359
43;427
43;660
43;808
43;823
43;924
43;958
44;62
44;64
44;67
44;129
44;138
44;198
44;220
44;290
44;723
44;843
45;128
45;137
45;144
45;167
45;203
45;963
46;98
46;120
46;125
46;243
46;453
46;464
46;574
47;73
47;250
47;253
47;356
47;724
47;930
49;202
49;289
49;578
50;101
50;170
50;288
50;291
50;324
50;497
50;557
50;558
50;654
50;871
50;965
51;229
51;298
51;366
51;406
51;515
51;672
51;805
51;934
52;451
53;77
53;95
53;182
53;499
53;532
54;187
54;282
54;811
54;849
55;97
55;134
55;287
56;154
56;359
56;485
56;560
56;576
56;589
57;64
57;86
57;89
57;97
57;115
57;174
57;183
57;217
57;546
57;757
57;767
57;773
57;787
58;88
58;93
58;152
58;195
58;247
58;248
58;270
58;290
58;319
58;328
58;354
58;367
58;415
58;434
58;461
58;485
58;490
58;585
58;671
58;793
58;861
58;878
58;956
60;119
60;325
